Cpd_id	Cpd_name	Pathway_id	Pathway_name
C01304	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	hsa00790	Folate biosynthesis - Homo sapiens (human)
C02587	Pyrimidodiazepine	hsa00790	Folate biosynthesis - Homo sapiens (human)
C02953	7,8-Dihydrobiopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C03541	THF-polyglutamate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C03684	6-Pyruvoyltetrahydropterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C04244	6-Lactoyl-5,6,7,8-tetrahydropterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C04807	6-Hydroxymethyl-7,8-dihydropterin diphosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C04874	7,8-Dihydroneopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C04895	7,8-Dihydroneopterin 3'-triphosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C05922	Formamidopyrimidine nucleoside triphosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C05923	2,5-Diaminopyrimidine nucleoside triphosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C05924	Molybdopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C05925	Dihydroneopterin phosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C05926	Neopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C05927	7,8-Dihydromethanopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	hsa00790	Folate biosynthesis - Homo sapiens (human)
C06313	Biopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C09332	THF-L-glutamate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C11355	4-Amino-4-deoxychorismate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C15522	4a-Hydroxytetrahydrobiopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C15996	7-Cyano-7-carbaguanine	hsa00790	Folate biosynthesis - Homo sapiens (human)
C16675	7-Aminomethyl-7-carbaguanine	hsa00790	Folate biosynthesis - Homo sapiens (human)
C18237	Molybdoenzyme molybdenum cofactor	hsa00790	Folate biosynthesis - Homo sapiens (human)
C18239	Precursor Z	hsa00790	Folate biosynthesis - Homo sapiens (human)
C18802	Tetrahydrosarcinapterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C19848	Adenylated molybdopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C19871	Guanylyl molybdenum cofactor	hsa00790	Folate biosynthesis - Homo sapiens (human)
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C20248	7-Carboxy-7-carbaguanine	hsa00790	Folate biosynthesis - Homo sapiens (human)
C20264	L-threo-Tetrahydrobiopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C20559	4-(beta-D-Ribofuranosyl)aniline 5'-phosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C20562	N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C20566	7,8-Dihydroneopterin 2'-phosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C20567	7,8-Dihydroneopterin 2',3'-cyclic phosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21007	5,6,7,8-Tetrahydromonapterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21008	7,8-Dihydromonapterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21065	7,8-Dihydroxanthopterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21094	7,8-Dihydromonapterin 3'-triphosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21107	4-(beta-D-Ribofuranosyl)phenol 5'-phosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21310	(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21485	Cytidylyl molybdenum cofactor	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21486	Thio-molybdenum cofactor	hsa00790	Folate biosynthesis - Homo sapiens (human)
C21640	6-(1'-Hydroxy-2'-oxopropyl)-tetrahydropterin	hsa00790	Folate biosynthesis - Homo sapiens (human)
C00101	Tetrahydrofolate	hsa00670	One carbon pool by folate - Homo sapiens (human)
C00143	5,10-Methylenetetrahydrofolate	hsa00670	One carbon pool by folate - Homo sapiens (human)
C00234	10-Formyltetrahydrofolate	hsa00670	One carbon pool by folate - Homo sapiens (human)
C00415	Dihydrofolate	hsa00670	One carbon pool by folate - Homo sapiens (human)
C00440	5-Methyltetrahydrofolate	hsa00670	One carbon pool by folate - Homo sapiens (human)
C00445	5,10-Methenyltetrahydrofolate	hsa00670	One carbon pool by folate - Homo sapiens (human)
C00504	Folate	hsa00670	One carbon pool by folate - Homo sapiens (human)
C00664	5-Formiminotetrahydrofolate	hsa00670	One carbon pool by folate - Homo sapiens (human)
C03479	Folinic acid	hsa00670	One carbon pool by folate - Homo sapiens (human)
C00376	Retinal	hsa00830	Retinol metabolism - Homo sapiens (human)
C00473	Retinol	hsa00830	Retinol metabolism - Homo sapiens (human)
C00777	Retinoate	hsa00830	Retinol metabolism - Homo sapiens (human)
C00778	Rhodopsin	hsa00830	Retinol metabolism - Homo sapiens (human)
C00899	11-cis-Retinol	hsa00830	Retinol metabolism - Homo sapiens (human)
C02075	Retinyl ester	hsa00830	Retinol metabolism - Homo sapiens (human)
C02094	beta-Carotene	hsa00830	Retinol metabolism - Homo sapiens (human)
C02110	11-cis-Retinal	hsa00830	Retinol metabolism - Homo sapiens (human)
C02588	Retinyl palmitate	hsa00830	Retinol metabolism - Homo sapiens (human)
C03455	11-cis-Retinyl palmitate	hsa00830	Retinol metabolism - Homo sapiens (human)
C05914	Bathorhodopsin	hsa00830	Retinol metabolism - Homo sapiens (human)
C05915	Lumirhodopsin	hsa00830	Retinol metabolism - Homo sapiens (human)
C05916	Metarhodopsin	hsa00830	Retinol metabolism - Homo sapiens (human)
C05917	Iodopsin	hsa00830	Retinol metabolism - Homo sapiens (human)
C11061	all-trans-Retinoyl-beta-glucuronide	hsa00830	Retinol metabolism - Homo sapiens (human)
C15492	all-trans-13,14-Dihydroretinol	hsa00830	Retinol metabolism - Homo sapiens (human)
C15493	9-cis-Retinoic acid	hsa00830	Retinol metabolism - Homo sapiens (human)
C16677	all-trans-4-Hydroxyretinoic acid	hsa00830	Retinol metabolism - Homo sapiens (human)
C16678	all-trans-4-Oxoretinoic acid	hsa00830	Retinol metabolism - Homo sapiens (human)
C16679	all-trans-18-Hydroxyretinoic acid	hsa00830	Retinol metabolism - Homo sapiens (human)
C16680	all-trans-5,6-Epoxyretinoic acid	hsa00830	Retinol metabolism - Homo sapiens (human)
C16681	9-cis-Retinal	hsa00830	Retinol metabolism - Homo sapiens (human)
C16682	9-cis-Retinol	hsa00830	Retinol metabolism - Homo sapiens (human)
C16683	4-Oxoretinol	hsa00830	Retinol metabolism - Homo sapiens (human)
C21797	all-trans-3,4-Didehydroretinol	hsa00830	Retinol metabolism - Homo sapiens (human)
C00025	L-Glutamate	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00032	Heme	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00037	Glycine	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00188	L-Threonine	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00194	Cobamide coenzyme	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00430	5-Aminolevulinate	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00486	Bilirubin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00500	Biliverdin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00524	Cytochrome c	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00541	Cob(II)alamin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00748	Siroheme	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00853	Cob(I)alamin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00931	Porphobilinogen	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C00992	Aquacob(III)alamin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C01024	Hydroxymethylbilane	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C01051	Uroporphyrinogen III	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C01079	Protoporphyrinogen IX	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C01708	Hemoglobin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C02139	Chlorophyllide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C02191	Protoporphyrin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C02463	Precorrin 2	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C02469	Uroporphyrin III	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C02800	4,5-Dioxopentanoate	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C02823	Cyanocobalamin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C02880	Protochlorophyllide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C02987	L-Glutamyl-tRNA(Glu)	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C03029	Transferrin[Fe(II)]2	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C03114	Dimethylbenzimidazole	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C03179	Transferrin[Fe(III)]2	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C03194	(R)-1-Aminopropan-2-ol	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C03263	Coproporphyrinogen III	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C03373	Aminoimidazole ribotide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C03516	Magnesium protoporphyrin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C03741	(S)-4-Amino-5-oxopentanoate	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C04122	D-1-Aminopropan-2-ol O-phosphate	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C04536	Magnesium protoporphyrin monomethyl ester	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05306	Chlorophyll a	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05307	Chlorophyll b	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05766	Uroporphyrinogen I	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05767	Uroporphyrin I	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05768	Coproporphyrinogen I	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05769	Coproporphyrin I	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05770	Coproporphyrin III	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05772	Precorrin 3A	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05773	Cobyrinate	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05774	Cobinamide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05775	alpha-Ribazole	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05777	Coenzyme F430	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05778	Sirohydrochlorin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05779	Apoferritin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05780	Apotransferrin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05781	Oxyhemoglobin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05782	Myoglobin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05783	Cytochrome a	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05784	Catalase	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05785	Peroxidase	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05786	(3Z)-Phycocyanobilin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05787	Bilirubin beta-diglucuronide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05789	L-Urobilinogen	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05790	I-Urobilinogen	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05791	D-Urobilinogen	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05793	L-Urobilin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05794	Urobilin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05795	D-Urobilin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05797	Pheophytin a	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05798	Bacteriopheophytin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05912	(3Z)-Phycoerythrobilin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C05913	(3Z)-Phytochromobilin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06319	Precorrin 6Y	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06320	Precorrin 6X	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06399	Hydrogenobyrinate	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06406	Precorrin 3B	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06407	Precorrin 4	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06408	Precorrin 8X	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06416	Precorrin 5	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06503	Hydrogenobyrinate a,c diamide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06504	Cob(II)yrinate a,c diamide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06505	Cob(I)yrinate a,c diamide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06506	Adenosyl cobyrinate a,c diamide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06507	Adenosyl cobyrinate hexaamide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06508	Adenosyl cobinamide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06509	Adenosyl cobinamide phosphate	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C06510	Adenosine-GDP-cobinamide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11242	Bacteriochlorophyll a	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11243	Bacteriochlorophyll b	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11538	Cobalt-sirohydrochlorin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11540	Cobalt-precorrin 4	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11542	Cobalt-precorrin 6	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11543	Cobalt-dihydro-precorrin 6	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11545	Cobalt-precorrin 8	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11630	15,16-Dihydrobiliverdin	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11829	13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11830	13(1)-Oxo-magnesium-protoporphyrin IX 13-monomethyl ester	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11831	Divinylprotochlorophyllide	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11832	Divinyl chlorophyllide a	hsa00860	Porphyrin metabolism - Homo sapiens (human)
C11850	Divinylchlorophyll a	hsa00860	Porphyrin metabolism - Homo sapiens (human)
